life,arm,sleep,n_items,n_thinking,n_qa,n_episodic,n_reflection,n_principle,n_other,n_notes,first_person,prospective,retrospective,generic,specific,mean_note_words,prev_sleep,cumulative,n_new,n_dropped,new_n_notes,new_first_person,new_prospective,new_retrospective,new_generic,new_specific,new_mean_note_words
R2_B_seed1,R2,0064,226,71,72,10,0,0,73,48,0.14583333333333334,0.10416666666666667,0.0625,0.16666666666666666,0.6041666666666666,15.125,0032,True,106,0,33,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.15151515151515152,0.7575757575757576,14.575757575757576
R2_B_seed1,R2,0096,279,87,87,10,0,0,95,64,0.125,0.09375,0.0625,0.125,0.5625,15.609375,0064,True,53,0,16,0.0625,0.0625,0.0625,0.0,0.4375,17.0625
R2_B_seed1,R2,0128,293,89,89,10,0,0,105,66,0.12121212121212122,0.09090909090909091,0.06060606060606061,0.12121212121212122,0.5757575757575758,15.727272727272727,0096,True,14,0,2,0.0,0.0,0.0,0.0,1.0,19.5
R2_B_seed1,R2,0160,367,120,103,10,0,0,134,95,0.09473684210526316,0.08421052631578947,0.042105263157894736,0.08421052631578947,0.5157894736842106,16.126315789473683,0128,True,74,0,29,0.034482758620689655,0.06896551724137931,0.0,0.0,0.3793103448275862,17.03448275862069
R2_B_seed1,R2,0192,467,154,125,10,0,0,178,129,0.08527131782945736,0.08527131782945736,0.031007751937984496,0.06201550387596899,0.5348837209302325,16.899224806201552,0160,True,100,0,34,0.058823529411764705,0.08823529411764706,0.0,0.0,0.5882352941176471,19.058823529411764
R2_B_seed1,R2,0224,513,191,126,10,0,0,186,166,0.10240963855421686,0.0783132530120482,0.024096385542168676,0.04819277108433735,0.5542168674698795,17.180722891566266,0192,True,46,0,37,0.16216216216216217,0.05405405405405406,0.0,0.0,0.6216216216216216,18.16216216216216
R2_B_seed1,R2,0256,552,226,126,10,0,0,190,201,0.09950248756218906,0.06965174129353234,0.01990049751243781,0.03980099502487562,0.5572139303482587,17.223880597014926,0224,True,39,0,35,0.08571428571428572,0.02857142857142857,0.0,0.0,0.5714285714285714,17.428571428571427
R2_B_seed1,R2,0288,591,264,126,10,0,0,191,239,0.13389121338912133,0.058577405857740586,0.016736401673640166,0.03765690376569038,0.5481171548117155,17.175732217573223,0256,True,39,0,38,0.3157894736842105,0.0,0.0,0.02631578947368421,0.5,16.92105263157895
R2_B_seed1,R2,0320,621,291,126,10,0,0,194,266,0.13157894736842105,0.05263157894736842,0.015037593984962405,0.03383458646616541,0.5601503759398496,17.203007518796994,0288,True,30,0,27,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,17.444444444444443
R2_B_seed1,R2,0352,658,327,126,10,0,0,195,302,0.1390728476821192,0.046357615894039736,0.013245033112582781,0.029801324503311258,0.5562913907284768,17.056291390728475,0320,True,37,0,36,0.19444444444444445,0.0,0.0,0.0,0.5277777777777778,15.972222222222221
R2_B_seed1,R2,0384,691,358,126,10,0,0,197,333,0.15615615615615616,0.042042042042042045,0.012012012012012012,0.03003003003003003,0.5495495495495496,16.963963963963963,0352,True,33,0,31,0.3225806451612903,0.0,0.0,0.03225806451612903,0.4838709677419355,16.06451612903226
R2_B_seed1,R2,0416,724,390,126,10,0,0,198,364,0.14285714285714285,0.038461538461538464,0.01098901098901099,0.03021978021978022,0.5741758241758241,16.967032967032967,0384,True,33,0,31,0.0,0.0,0.0,0.03225806451612903,0.8387096774193549,17.0
R2_B_seed1,R2,0448,753,418,126,10,0,0,199,392,0.1326530612244898,0.03571428571428571,0.01020408163265306,0.030612244897959183,0.5994897959183674,17.181122448979593,0416,True,29,0,28,0.0,0.0,0.0,0.03571428571428571,0.9285714285714286,19.964285714285715
R2_B_seed1,R2,0480,783,448,126,10,0,0,199,421,0.13064133016627077,0.03800475059382423,0.011876484560570071,0.028503562945368172,0.6247030878859857,17.64608076009501,0448,True,30,0,29,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0,0.9655172413793104,23.93103448275862
R2_B_seed1,R2,0512,806,470,126,10,0,0,200,443,0.12641083521444696,0.03611738148984198,0.011286681715575621,0.02708803611738149,0.6433408577878104,17.81941309255079,0480,True,23,0,22,0.045454545454545456,0.0,0.0,0.0,1.0,21.136363636363637
R2_B_seed1,R2,0544,847,506,126,10,0,0,205,479,0.1336116910229645,0.03966597077244259,0.010438413361169102,0.025052192066805846,0.6680584551148225,18.171189979123174,0512,True,41,0,36,0.2222222222222222,0.08333333333333333,0.0,0.0,0.9722222222222222,22.5
R2_B_seed1,R2,0576,881,538,126,10,0,0,207,511,0.13894324853228962,0.046966731898238745,0.009784735812133072,0.023483365949119372,0.6888454011741683,18.596868884540118,0544,True,34,0,32,0.21875,0.15625,0.0,0.0,1.0,24.96875
R2_B_seed1,R2,0608,915,570,126,10,0,0,209,543,0.15101289134438306,0.058931860036832415,0.009208103130755065,0.022099447513812154,0.7071823204419889,19.044198895027623,0576,True,34,0,32,0.34375,0.25,0.0,0.0,1.0,26.1875
R2_B_seed1,R2,0640,948,602,126,10,0,0,210,575,0.1791304347826087,0.0817391304347826,0.008695652173913044,0.020869565217391306,0.7234782608695652,19.43304347826087,0608,True,33,0,32,0.65625,0.46875,0.0,0.0,1.0,26.03125
R2_B_seed1,R2,0672,982,635,126,10,0,0,211,608,0.21710526315789475,0.11019736842105263,0.008223684210526315,0.019736842105263157,0.7384868421052632,19.82730263157895,0640,True,34,0,33,0.8787878787878788,0.6060606060606061,0.0,0.0,1.0,26.696969696969695
R2_B_seed1,R2,0704,1019,670,126,10,0,0,213,642,0.2554517133956386,0.14797507788161993,0.00778816199376947,0.018691588785046728,0.7523364485981309,20.24454828660436,0672,True,37,0,34,0.9411764705882353,0.8235294117647058,0.0,0.0,1.0,27.705882352941178
R2_B_seed1,R2,0736,1054,700,126,13,0,0,215,672,0.28125,0.16964285714285715,0.00744047619047619,0.017857142857142856,0.7633928571428571,20.641369047619047,0704,True,35,0,30,0.8333333333333334,0.6333333333333333,0.0,0.0,1.0,29.133333333333333
R2_B_seed1,R2,0768,1085,729,126,13,0,0,217,701,0.30385164051355207,0.19400855920114124,0.007132667617689016,0.017118402282453638,0.7731811697574893,20.99286733238231,0736,True,31,0,29,0.8275862068965517,0.7586206896551724,0.0,0.0,1.0,29.137931034482758
R2_B_seed1,R2,0800,1112,755,126,13,0,0,218,727,0.32737276478679506,0.2200825309491059,0.0068775790921595595,0.016506189821182942,0.781292984869326,21.339752407152684,0768,True,27,0,26,0.9615384615384616,0.9230769230769231,0.0,0.0,1.0,30.692307692307693
R2_B_seed1,R2,0832,1141,783,126,13,0,0,219,755,0.3483443708609272,0.24503311258278146,0.006622516556291391,0.015894039735099338,0.7894039735099337,21.68476821192053,0800,True,29,0,28,0.8928571428571429,0.8928571428571429,0.0,0.0,1.0,30.642857142857142
R2_B_seed1,R2,0864,1173,813,126,13,0,0,221,785,0.3719745222929936,0.2713375796178344,0.006369426751592357,0.015286624203821656,0.7961783439490446,22.0,0832,True,32,0,30,0.9666666666666667,0.9333333333333333,0.0,0.0,0.9666666666666667,29.933333333333334
R2_B_seed1,R2,0896,1192,831,126,13,0,0,222,803,0.3848069738480697,0.28144458281444584,0.0062266500622665,0.014943960149439602,0.797011207970112,22.183063511830635,0864,True,19,0,18,0.9444444444444444,0.7222222222222222,0.0,0.0,0.8333333333333334,30.166666666666668
R2_B_seed1,R2,0928,1216,855,126,13,0,0,222,827,0.40024183796856105,0.2962515114873035,0.006045949214026602,0.014510278113663845,0.7980652962515115,22.417170495767834,0896,True,24,0,24,0.9166666666666666,0.7916666666666666,0.0,0.0,0.8333333333333334,30.25
R2_B_seed1,R2,0960,1242,881,126,13,0,0,222,853,0.4091441969519343,0.30363423212192264,0.005861664712778429,0.01406799531066823,0.7913247362250879,22.562719812426728,0928,True,26,0,26,0.6923076923076923,0.5384615384615384,0.0,0.0,0.5769230769230769,27.192307692307693
R2_B_seed1,R2,0992,1263,902,126,13,0,0,222,874,0.41533180778032036,0.30892448512585813,0.005720823798627002,0.013729977116704805,0.7906178489702517,22.68878718535469,0960,True,21,0,21,0.6666666666666666,0.5238095238095238,0.0,0.0,0.7619047619047619,27.80952380952381
R2_B_seed1,R2,1024,1290,928,126,13,0,0,223,900,0.4255555555555556,0.31444444444444447,0.005555555555555556,0.013333333333333334,0.7888888888888889,22.885555555555555,0992,True,27,0,26,0.7692307692307693,0.5,0.0,0.0,0.7307692307692307,29.5
R2_B_seed5,R2,0032,113,35,39,7,0,0,32,18,0.16666666666666666,0.2777777777777778,0.05555555555555555,0.3333333333333333,0.3333333333333333,25.555555555555557,,,,,,,,,,,
R2_B_seed5,R2,0064,217,69,76,10,0,0,62,51,0.058823529411764705,0.09803921568627451,0.09803921568627451,0.21568627450980393,0.5294117647058824,18.137254901960784,0032,True,104,0,33,0.0,0.0,0.12121212121212122,0.15151515151515152,0.6363636363636364,14.090909090909092
R2_B_seed5,R2,0096,257,82,84,12,0,0,79,64,0.046875,0.09375,0.109375,0.1875,0.5625,18.296875,0064,True,40,0,13,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.6923076923076923,18.923076923076923
R2_B_seed5,R2,0128,278,88,87,12,0,0,91,70,0.05714285714285714,0.1,0.12857142857142856,0.17142857142857143,0.5857142857142857,18.614285714285714,0096,True,21,0,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.8333333333333334,22.0
R2_B_seed5,R2,0160,311,116,87,13,0,0,95,98,0.04081632653061224,0.07142857142857142,0.10204081632653061,0.1326530612244898,0.6938775510204082,17.908163265306122,0128,True,33,0,28,0.0,0.0,0.03571428571428571,0.03571428571428571,0.9642857142857143,16.142857142857142
R2_B_seed5,R2,0192,351,151,88,13,0,0,99,133,0.03759398496240601,0.06766917293233082,0.07518796992481203,0.09774436090225563,0.7744360902255639,18.68421052631579,0160,True,40,0,35,0.02857142857142857,0.05714285714285714,0.0,0.0,1.0,20.857142857142858
R2_B_seed5,R2,0224,388,186,88,13,0,0,101,168,0.02976190476190476,0.05357142857142857,0.06547619047619048,0.07738095238095238,0.8214285714285714,18.785714285714285,0192,True,37,0,35,0.0,0.0,0.02857142857142857,0.0,1.0,19.17142857142857
R2_B_seed5,R2,0256,428,219,88,14,0,0,107,201,0.024875621890547265,0.04477611940298507,0.05472636815920398,0.06467661691542288,0.8507462686567164,18.666666666666668,0224,True,40,0,33,0.0,0.0,0.0,0.0,1.0,18.060606060606062
R2_B_seed5,R2,0288,466,250,88,16,0,0,112,232,0.021551724137931036,0.03879310344827586,0.04741379310344827,0.05603448275862069,0.8706896551724138,18.79310344827586,0256,True,38,0,31,0.0,0.0,0.0,0.0,1.0,19.612903225806452
R2_B_seed5,R2,0320,515,287,88,19,0,0,121,269,0.026022304832713755,0.03345724907063197,0.048327137546468404,0.048327137546468404,0.8884758364312267,19.267657992565056,0288,True,49,0,37,0.05405405405405406,0.0,0.05405405405405406,0.0,1.0,22.243243243243242
R2_B_seed5,R2,0352,561,321,88,20,0,0,132,303,0.0297029702970297,0.0297029702970297,0.052805280528052806,0.0429042904290429,0.900990099009901,19.937293729372936,0320,True,46,0,34,0.058823529411764705,0.0,0.08823529411764706,0.0,1.0,25.235294117647058
R2_B_seed5,R2,0384,607,358,88,21,0,0,140,340,0.07647058823529412,0.026470588235294117,0.09117647058823529,0.03823529411764706,0.9117647058823529,20.388235294117646,0352,True,46,0,37,0.4594594594594595,0.0,0.40540540540540543,0.0,1.0,24.08108108108108
R2_B_seed5,R2,0416,640,390,88,22,0,0,140,372,0.10483870967741936,0.024193548387096774,0.11290322580645161,0.03494623655913978,0.9193548387096774,20.623655913978496,0384,True,33,0,32,0.40625,0.0,0.34375,0.0,1.0,23.125
R2_B_seed5,R2,0448,673,422,88,22,0,0,141,404,0.13613861386138615,0.022277227722772276,0.14108910891089108,0.03217821782178218,0.9257425742574258,21.126237623762375,0416,True,33,0,32,0.5,0.0,0.46875,0.0,1.0,26.96875
R2_B_seed5,R2,0480,709,457,88,22,0,0,142,439,0.15034168564920272,0.02050113895216401,0.1366742596810934,0.029612756264236904,0.9316628701594533,21.514806378132118,0448,True,36,0,35,0.3142857142857143,0.0,0.08571428571428572,0.0,1.0,26.0
R2_B_seed5,R2,0512,744,492,88,22,0,0,142,474,0.14135021097046413,0.0189873417721519,0.12658227848101267,0.027426160337552744,0.9367088607594937,21.845991561181435,0480,True,35,0,35,0.02857142857142857,0.0,0.0,0.0,1.0,26.0
R2_B_seed5,R2,0544,775,523,88,22,0,0,142,503,0.14314115308151093,0.017892644135188866,0.11928429423459244,0.02584493041749503,0.9363817097415507,22.12524850894632,0512,True,31,0,29,0.1724137931034483,0.0,0.0,0.0,0.9310344827586207,26.689655172413794
R2_B_seed5,R2,0576,805,553,88,22,0,0,142,533,0.1350844277673546,0.016885553470919325,0.1125703564727955,0.024390243902439025,0.9380863039399625,22.345215759849907,0544,True,30,0,30,0.0,0.0,0.0,0.0,0.9666666666666667,26.033333333333335
R2_B_seed5,R2,0608,831,577,88,22,0,0,144,554,0.13176895306859207,0.016245487364620937,0.10830324909747292,0.023465703971119134,0.9386281588447654,22.54693140794224,0576,True,26,0,21,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523,27.666666666666668
R2_B_seed5,R2,0640,855,600,88,22,0,0,145,575,0.12869565217391304,0.01565217391304348,0.10434782608695652,0.022608695652173914,0.9373913043478261,22.636521739130433,0608,True,24,0,21,0.047619047619047616,0.0,0.0,0.0,0.9047619047619048,25.0
R2_B_seed5,R2,0672,876,620,88,22,0,0,146,595,0.12605042016806722,0.015126050420168067,0.10084033613445378,0.021848739495798318,0.9394957983193277,22.75294117647059,0640,True,21,0,20,0.05,0.0,0.0,0.0,1.0,26.1
R2_B_seed5,R2,0704,903,646,88,22,0,0,147,621,0.12399355877616747,0.014492753623188406,0.0966183574879227,0.020933977455716585,0.9420289855072463,22.793880837359097,0672,True,27,0,26,0.07692307692307693,0.0,0.0,0.0,1.0,23.73076923076923
R2_B_seed5,R2,0736,923,666,88,22,0,0,147,640,0.121875,0.0140625,0.09375,0.0203125,0.9421875,22.765625,0704,True,20,0,19,0.05263157894736842,0.0,0.0,0.0,0.9473684210526315,21.842105263157894
R2_B_seed5,R2,0768,940,681,88,22,0,0,149,655,0.11908396946564885,0.013740458015267175,0.0916030534351145,0.01984732824427481,0.9435114503816794,22.670229007633587,0736,True,17,0,15,0.0,0.0,0.0,0.0,1.0,18.6
R2_B_seed5,R2,0800,966,706,88,22,0,0,150,679,0.11487481590574374,0.013254786450662739,0.08836524300441827,0.01914580265095729,0.9455081001472754,22.53019145802651,0768,True,26,0,24,0.0,0.0,0.0,0.0,1.0,18.708333333333332
R2_B_seed5,R2,0832,986,725,88,22,0,0,151,698,0.11174785100286533,0.012893982808022923,0.08595988538681948,0.01862464183381089,0.9469914040114613,22.378223495702006,0800,True,20,0,19,0.0,0.0,0.0,0.0,1.0,16.94736842105263
R2_B_seed5,R2,0864,1016,755,88,22,0,0,151,727,0.10729023383768914,0.012379642365887207,0.08253094910591471,0.017881705639614855,0.9491059147180193,22.08665749656121,0832,True,30,0,29,0.0,0.0,0.0,0.0,1.0,15.068965517241379
R2_B_seed5,R2,0896,1048,787,88,22,0,0,151,759,0.10276679841897234,0.011857707509881422,0.07905138339920949,0.017127799736495388,0.9512516469038208,21.80764163372859,0864,True,32,0,32,0.0,0.0,0.0,0.0,1.0,15.46875
R2_B_seed5,R2,0928,1079,818,88,22,0,0,151,790,0.09873417721518987,0.01139240506329114,0.0759493670886076,0.016455696202531647,0.9531645569620253,21.61392405063291,0896,True,31,0,31,0.0,0.0,0.0,0.0,1.0,16.870967741935484
R2_B_seed5,R2,0960,1111,850,88,22,0,0,151,820,0.0951219512195122,0.01097560975609756,0.07317073170731707,0.015853658536585366,0.9536585365853658,21.421951219512195,0928,True,32,0,30,0.0,0.0,0.0,0.0,0.9666666666666667,16.366666666666667
R2_B_seed5,R2,0992,1143,882,88,22,0,0,151,852,0.09272300469483569,0.01056338028169014,0.07042253521126761,0.015258215962441314,0.954225352112676,21.272300469483568,0960,True,32,0,32,0.03125,0.0,0.0,0.0,0.96875,17.4375
R2_B_seed5,R2,1024,1179,915,89,22,0,0,153,872,0.09059633027522936,0.010321100917431193,0.06880733944954129,0.014908256880733946,0.9529816513761468,21.17775229357798,0992,True,36,0,20,0.0,0.0,0.0,0.0,0.9,17.15
R2_B_seed6,R2,0032,118,37,39,8,0,0,34,18,0.05555555555555555,0.3333333333333333,0.2222222222222222,0.05555555555555555,0.3333333333333333,24.333333333333332,,,,,,,,,,,
R2_B_seed6,R2,0064,237,71,83,12,0,0,71,50,0.1,0.3,0.2,0.24,0.48,19.68,0032,True,119,0,32,0.125,0.28125,0.1875,0.34375,0.5625,17.0625
R2_B_seed6,R2,0096,282,82,92,12,0,0,96,61,0.08196721311475409,0.26229508196721313,0.18032786885245902,0.21311475409836064,0.4918032786885246,19.868852459016395,0064,True,45,0,11,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.5454545454545454,20.727272727272727
R2_B_seed6,R2,0128,310,91,97,12,0,0,110,69,0.07246376811594203,0.2318840579710145,0.15942028985507245,0.2318840579710145,0.5072463768115942,20.318840579710145,0096,True,28,0,8,0.0,0.0,0.0,0.375,0.625,23.75
R2_B_seed6,R2,0160,344,119,99,12,0,0,114,97,0.061855670103092786,0.1958762886597938,0.1134020618556701,0.16494845360824742,0.4536082474226804,19.515463917525775,0128,True,34,0,28,0.03571428571428571,0.10714285714285714,0.0,0.0,0.32142857142857145,17.535714285714285
R2_B_seed6,R2,0192,407,151,110,12,0,0,134,129,0.046511627906976744,0.16279069767441862,0.09302325581395349,0.13178294573643412,0.43410852713178294,19.05426356589147,0160,True,63,0,32,0.0,0.0625,0.03125,0.03125,0.375,17.65625
R2_B_seed6,R2,0224,444,183,112,12,0,0,137,161,0.037267080745341616,0.13664596273291926,0.08074534161490683,0.11180124223602485,0.422360248447205,18.58385093167702,0192,True,37,0,32,0.0,0.03125,0.03125,0.03125,0.375,16.6875
R2_B_seed6,R2,0256,476,215,112,12,0,0,137,193,0.031088082901554404,0.11398963730569948,0.07253886010362694,0.09326424870466321,0.38341968911917096,18.145077720207254,0224,True,32,0,32,0.0,0.0,0.03125,0.0,0.1875,15.9375
R2_B_seed6,R2,0288,517,247,114,12,0,0,144,225,0.02666666666666667,0.09777777777777778,0.06222222222222222,0.08,0.35555555555555557,17.622222222222224,0256,True,41,0,32,0.0,0.0,0.0,0.0,0.1875,14.46875
R2_B_seed6,R2,0320,550,278,114,12,0,0,146,256,0.0234375,0.0859375,0.0546875,0.0703125,0.32421875,17.390625,0288,True,33,0,31,0.0,0.0,0.0,0.0,0.0967741935483871,15.709677419354838
R2_B_seed6,R2,0352,582,309,114,12,0,0,147,287,0.020905923344947737,0.07665505226480836,0.04878048780487805,0.0627177700348432,0.30662020905923343,17.094076655052266,0320,True,32,0,31,0.0,0.0,0.0,0.0,0.16129032258064516,14.64516129032258
R2_B_seed6,R2,0384,611,338,114,12,0,0,147,316,0.0189873417721519,0.06962025316455696,0.04430379746835443,0.056962025316455694,0.27848101265822783,16.712025316455698,0352,True,29,0,29,0.0,0.0,0.0,0.0,0.0,12.931034482758621
